name,brand,category,subcategory,oliveyoung_id,oliveyoung_rank,source_url,raw_ingredients_text
아떼 톤업 선쿠션 베지그린,아떼,suncare,sun_cushion,A000000207012,19,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207012&dispCatNo=100000100110004&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%BF%A0%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=23,"호모살레이트, 티타늄디옥사이드, 부틸렌글라이콜, 부틸옥틸살리실레이트, 에칠헥실살리실레이트, 메틸트라이메티콘, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 글리세린, C18-21알케인, 변성알코올, 나이아신아마이드, 스테아릴헵타노에이트, 마그네슘설페이트, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 비스-에틸헥실옥시페놀메톡시페닐트라이아진, 폴리글리세릴-4아이소스테아레이트, 트라이메틸실록시실리케이트, 카프릴릭/카프릭트라이글리세라이드, 다이스테아다이모늄헥토라이트, 판테놀, 1,2-헥산다이올, 알루미늄하이드록사이드, 아크릴레이트코폴리머, 마이카, 실리카다이메틸실릴레이트, 솔비탄올리베이트, 솔비탄세스퀴올리에이트, C13-15알케인, 쇠비름추출물, 스테아릭애씨드, 글리세릴폴리메타크릴레이트, 스테아랄코늄헥토라이트, 향료, 펜타에리스리틸테트라-다이-t- 부틸하이드록시하이드로신나메이트, 프로필렌글라이콜, 폴리글리세릴-3폴리리시놀리에이트, 폴리글리세릴-3다이아이소스테아레이트, 폴리하이드록시스테아릭애씨드, 에틸헥실글리세린, 빙하수, 다이메티콘/비닐다이메티콘크로스폴리머, 크로뮴옥사이드그린, 트라이에톡시카프릴릴실레인, 다이소듐이디티에이, 프로판다이올, 아데노신, 알로에베라잎추출물, 참마뿌리추출물, 다시마추출물, 당느릅나무뿌리추출물, 제비꽃꽃추출물, 약모밀추출물, 자작나무수액, 클로로필린-카퍼컴플렉스, 말토덱스트린, 케일잎추출물, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 토코페롤"
아떼 톤업 선쿠션 미스티퍼플,아떼,suncare,sun_cushion,A000000207013,20,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207012&dispCatNo=100000100110004&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%BF%A0%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=23,"호모살레이트, 티타늄디옥사이드, 부틸렌글라이콜, 부틸옥틸살리실레이트, 에칠헥실살리실레이트, 메틸트라이메티콘, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 글리세린, C18-21알케인, 변성알코올, 나이아신아마이드, 스테아릴헵타노에이트, 마그네슘설페이트, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 비스-에틸헥실옥시페놀메톡시페닐트라이아진, 폴리글리세릴-4아이소스테아레이트, 트라이메틸실록시실리케이트, 카프릴릭/카프릭트라이글리세라이드, 다이스테아다이모늄헥토라이트, 판테놀, 1,2-헥산다이올, 알루미늄하이드록사이드, 아크릴레이트코폴리머, 마이카, 실리카다이메틸실릴레이트, 솔비탄올리베이트, 솔비탄세스퀴올리에이트, C13-15알케인, 쇠비름추출물, 스테아릭애씨드, 글리세릴폴리메타크릴레이트, 스테아랄코늄헥토라이트, 향료, 펜타에리스리틸테트라-다이-t- 부틸하이드록시하이드로신나메이트, 프로필렌글라이콜, 폴리글리세릴-3폴리리시놀리에이트, 폴리글리세릴-3다이아이소스테아레이트, 폴리하이드록시스테아릭애씨드, 에틸헥실글리세린, 빙하수, 다이메티콘/비닐다이메티콘크로스폴리머, 트라이에톡시카프릴릴실레인, 다이소듐이디티에이, 프로판다이올, 적색산화철, 울트라마린, 아데노신, 알로에베라잎추출물, 참마뿌리추출물, 다시마추출물, 당느릅나무뿌리추출물, 제비꽃꽃추출물, 자작나무수액, 흑색산화철, 카올린, 소듐구아이아줄렌설포네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 비치스트로베리추출물, 토코페롤"
아떼 톤업 선쿠션 로즈페탈,아떼,suncare,sun_cushion,A000000207014,21,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207012&dispCatNo=100000100110004&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%BF%A0%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=23,"호모살레이트, 부틸렌글라이콜, 부틸옥틸살리실레이트, 에칠헥실살리실레이트, 메틸트라이메티콘, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 글리세린, C18-21알케인, 변성알코올, 나이아신아마이드, 스테아릴헵타노에이트, 마그네슘설페이트, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 비스-에틸헥실옥시페놀메톡시페닐트라이아진, 폴리글리세릴-4아이소스테아레이트, 트라이메틸실록시실리케이트, 카프릴릭/카프릭트라이글리세라이드, 다이스테아다이모늄헥토라이트, 판테놀, 1,2-헥산다이올, 알루미늄하이드록사이드, 아크릴레이트코폴리머, 마이카, 실리카다이메틸실릴레이트, 솔비탄올리베이트, 솔비탄세스퀴올리에이트, C13-15알케인, 쇠비름추출물, 스테아릭애씨드, 글리세릴폴리메타크릴레이트, 스테아랄코늄헥토라이트, 향료, 펜타에리스리틸테트라-다이-t- 부틸하이드록시하이드로신나메이트, 프로필렌글라이콜, 폴리글리세릴-3폴리리시놀리에이트, 폴리글리세릴-3다이아이소스테아레이트, 폴리하이드록시스테아릭애씨드, 칼라민, 에틸헥실글리세린, 빙하수, 다이메티콘/비닐다이메티콘크로스폴리머, 트라이에톡시카프릴릴실레인, 적색산화철, 다이소듐이디티에이, 프로판다이올, 아데노신, 알로에베라잎추출물, 참마뿌리추출물, 다시마추출물, 당느릅나무뿌리추출물, 제비꽃꽃추출물, 황색산화철, 자작나무수액, 세룰라타벚나무꽃추출물, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 토코페롤"
에딧비 마시멜로 톤업쿠션 퍼플,에딧비,suncare,sun_cushion,A000000230297,22,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000230297&dispCatNo=100000100110004&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%BF%A0%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=24,"정제수, 티타늄디옥사이드 (CI 77891), 프로판다이올, 다이카프릴릴에터, 아이소노닐아이소노나노에이트, 부틸옥틸살리실레이트, 다이부틸아디페이트, C12-15알킬벤조에이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 나이아신아마이드, 펜틸렌글라이콜, 페닐트라이메티콘, 다이프로필렌글라이콜, 베헤닐알코올, 에탄올, 1,2-헥산다이올, 에칠헥실트리아존, 폴리글리세릴-3다이스테아레이트, C14-22알코올, 폴리하이드록시스테아릭애씨드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리아크릴레이트크로스폴리머-6, 알루미늄하이드록사이드, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 울트라마린 (CI 77007), 포타슘세틸포스페이트, 스테아릭애씨드, 폴리글리세릴-6스테아레이트, 카프릴릴글라이콜, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 옥틸도데칸올, 향료, C12-20알킬글루코사이드, 클로렐라 불가리스추출물, 글루코오스, 하이드록시아세토페논, 부틸렌글라이콜, 에리스리톨, 프룩토올리고사카라이드, 프룩토오스, 자일리톨, 데실글루코사이드, 아이소도데케인, 글리세릴스테아레이트시트레이트, 폴리글리세릴-6베헤네이트, 아데노신, 폴리글리세릴-4아이소스테아레이트, 트라이에톡시카프릴릴실레인, 아이소프로필티타늄트라이아이소스테아레이트, 글리세린, 잔탄검, 네오펜틸글라이콜다이에틸헥사노에이트, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 에틸헥실글리세린, 워터민트추출물, 카카두플럼추출물, 보리지추출물, 수레국화꽃추출물, 마트리카리아꽃/잎추출물, 히아신스전초추출물, 라벤더꽃수, 클레리추출물, 시트릭애씨드, 하이알루로닉애씨드, 소듐하이알루로네이트"
에딧비 마시멜로 톤업쿠션 핑크베이지,에딧비,suncare,sun_cushion,A000000230298,23,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000230297&dispCatNo=100000100110004&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%BF%A0%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=24,"정제수, 티타늄디옥사이드 (CI 77891), 프로판다이올, 다이카프릴릴에터, 다이부틸아디페이트, 아이소노닐아이소노나노에이트, 부틸옥틸살리실레이트, C12-15알킬벤조에이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 나이아신아마이드, 펜틸렌글라이콜, 페닐트라이메티콘, 다이프로필렌글라이콜, 에탄올, 1,2-헥산다이올, 에칠헥실트리아존, 폴리글리세릴-3다이스테아레이트, 폴리하이드록시스테아릭애씨드, C14-22알코올, 알루미늄하이드록사이드, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 포타슘세틸포스페이트, 스테아릭애씨드, 폴리글리세릴-6스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리아크릴레이트크로스폴리머-6, 향료, C12-20알킬글루코사이드, 카프릴릴글라이콜, 클로렐라 불가리스추출물, 글루코오스, 하이드록시아세토페논, 아이소도데케인, 옥틸도데칸올, 합성플루오르플로고파이트, 황색산화철 (CI 77492), 부틸렌글라이콜, 에리스리톨, 프룩토올리고사카라이드, 프룩토오스, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 자일리톨, 데실글루코사이드, 글리세릴스테아레이트시트레이트, 폴리글리세릴-4아이소스테아레이트, 적색산화철 (CI 77491), 폴리글리세릴-6베헤네이트, 아데노신, 트라이에톡시카프릴릴실레인, 아이소프로필티타늄트라이아이소스테아레이트, 글리세린, 잔탄검, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 에틸헥실글리세린, 워터민트추출물, 카카두플럼추출물, 시트릭애씨드, 트로메타민, 연꽃꽃추출물, 알바수련꽃추출물, 세룰라타벚나무꽃추출물, 장미꽃추출물, 포타슘솔베이트, 하이알루로닉애씨드, 소듐하이알루로네이트"
식물나라 워터프루프 선 스프레이,식물나라,suncare,sun_spray,A000000224981,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000224981&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=1,"정제수,다이실록세인,사이클로펜타실록세인,에탄올,호모살레이트,다이부틸아디페이트,에칠헥실메톡시신나메이트,다이프로필렌글라이콜,에칠헥실살리실레이트,디에칠아미노하이드록시벤조일헥실벤조에이트,페닐벤즈이미다졸설포닉애씨드,나이아신아마이드,비스-에칠헥실옥시페놀메톡시페닐트리아진,트로메타민,카프릴릴메티콘,쇠비름추출물,보검선인장줄기추출물,풍선덩굴꽃/잎/덩굴추출물,알로에베라잎추출물,로즈오브예리코추출물,서양송악추출물,악마의발톱뿌리추출물,에키움 플란타기네움씨오일,소듐하이알루로네이트,버지니아풍년화수,바오밥나무씨오일,폴리프로필실세스퀴옥세인,라우릴피이지-9폴리다이메틸실록시에틸다이메티콘,피이지-12다이메티콘/피피지-20크로스폴리머,소듐클로라이드,옥틸도데칸올,부틸렌글라이콜,판테놀,아데노신,해바라기씨오일불검화물,1,2-헥산다이올,에틸헥실글리세린,판토락톤,펜틸렌글라이콜,토코페롤,카프릴릴글라이콜,세라마이드엔피,실리카,드럼스틱씨오일,산소,향료,페녹시에탄올,리모넨,헥실신남알,리날룰,시트로넬올,제라니올 분사체(가스) : 부탄"
식물나라 알로에쿨링 선 스프레이,식물나라,suncare,sun_spray,A000000224982,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000224981&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=1,"정제수,다이부틸아디페이트,다이실록세인,변성알코올,다이프로필렌글라이콜,테레프탈릴리덴디캠퍼설포닉애씨드,디에칠아미노하이드록시벤조일헥실벤조에이트,트로메타민,에칠헥실트리아존,페닐벤즈이미다졸설포닉애씨드,부틸옥틸살리실레이트,비스-에칠헥실옥시페놀메톡시페닐트리아진,폴리메틸실세스퀴옥세인,알로에베라잎추출물,다시마추출물,당느릅나무뿌리추출물,제비꽃꽃추출물,참마뿌리추출물,다이카프릴릴카보네이트,1,2-헥산다이올,라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,에틸헥실글리세린,메틸다이아이소프로필프로피온아마이드,토코페롤,부틸렌글라이콜,글리세린,향료,리모넨,헥실신남알,리날룰,시트로넬올,제라니올"
라운드랩 자작나무 수분 선 스프레이,라운드랩,suncare,sun_spray,A000000251033,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000251033&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=3,"정제수, 변성알코올, 다이부틸아디페이트, 다이아이소프로필세바케이트, 다이실록세인, 에칠헥실트리아존, 디에칠아미노하이드록시벤조일헥실벤조에이트, 다이프로필렌글라이콜, 테레프탈릴리덴디캠퍼설포닉애씨드, 트로메타민, 페닐벤즈이미다졸설포닉애씨드, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 자작나무수액, 자일리톨, 에리스리톨, 폴리메틸실세스퀴옥세인, 아이소도데케인, 프로판다이올, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 메틸트라이메티콘, 트라이메틸실록시실리케이트, 아크릴레이트/다이메티콘코폴리머, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 카프릴릭/카프릭트라이글리세라이드, 펜틸렌글라이콜, 멘톨, 폴리글리세릴-3올리에이트, 메틸다이아이소프로필프로피온아마이드, 부틸렌글라이콜, 다이아이소스테아로일폴리글리세릴-3다이머다이리놀리에이트, 1,2-헥산다이올, 효모발효여과물, 녹차추출물, 타임잎추출물, 폴스애플민트잎추출물, 다발방패버섯추출물, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 토코페롤, 글리세릴글루코사이드, 미네랄워터, 해바라기씨오일, 알지닌, 카프릴릭애씨드, 세테아릴알코올, 세테아릴올리베이트, 솔비탄올리베이트, 글리세린, 하이드로제네이티드레시틴, 베툴린, 소듐하이알루로네이트, 카보머, 하이알루로닉애씨드, 아스코빅애씨드"
프란츠 네이키드 선쉴드 펩타이드 라지 사이즈 2스텝 패치 스텝 1,프란츠,suncare,sun_spray,A000000187242,4,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187242&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=4,"프란츠 선쉴드 펩타이드 패치 아크릴레이트/에틸헥실아크릴레이트코폴리머, 1,2-헥산다이올, 글리세린, 올리고펩타이드-68(223ppm), 노나펩타이드-1(223ppm), 카퍼트라이펩타이드-1(335ppm), 아세틸헥사펩타이드-8(223ppm), 글루타티온, 갈락토미세스발효여과물, 검은뽕나무열매추출물, 리보오스, 부틸렌글라이콜, 소듐데하이드로아세테이트, 소듐폴리아크릴레이트, 에틸헥실글리세린"
프란츠 네이키드 선쉴드 펩타이드 라지 사이즈 2스텝 패치 스텝 2,프란츠,suncare,sun_spray,A000000187243,5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187242&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=4,"프란츠 펩타이드 부스팅 에센스 정제수, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 나이아신아마이드, 글리세린, 부틸렌글라이콜, 아데노신, 마데카소사이드, 판테놀, 글루코오스, 트레할로오스, 팔미토일펜타펩타이드-4(4ppm), 팔미토일트라이펩타이드-5(3ppm), 팔미토일트라이펩타이드-1(3ppm), 소듐하이알루로네이트, 자일리틸글루코사이드, 안하이드로자일리톨, 자일리톨, 하이드롤라이즈드소듐하이알루로네이트, 베타인, 알란토인, 백미꽃추출물, 살비아잎추출물, 루이보스추출물, 마돈나백합꽃추출물, 수레국화꽃추출물, 보리지추출물, 캐모마일꽃추출물, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 다이메틸실란올하이알루로네이트, 포타슘하이알루로네이트, 소듐클로라이드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 글루타민, 포타슘클로라이드, 칼슘클로라이드, 소듐파이루베이트, 류신, 아이소류신, 발린, 트레오닌, 마그네슘설페이트, 이노시톨, 페닐알라닌, 세린, 메티오닌, 글라이신, 트립토판, 티아민에이치씨엘, 폴릭애씨드, 리보플라빈, 소듐폴리아크릴레이트, 다이소듐이디티에이, 에틸헥실글리세린"
비오레 UV 아쿠아 리치 아쿠아 프로텍트 미스트,비오레,suncare,sun_spray,A000000249450,6,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249450&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=6,"에탄올,다이아이소프로필세바케이트,아이소프로필미리스테이트,다이카프릴릴카보네이트,에칠헥실살리실레이트,에칠헥실트리아존,디에칠아미노하이드록시벤조일헥실벤조에이트,C12-15알킬벤조에이트,드로메트리졸트리실록산,트라이실록세인,다이메티콘,부틸메톡시디벤조일메탄,폴리실리콘-9,아크릴레이트/다이아세톤아크릴아마이드코폴리머,다이부틸에틸헥사노일글루타마이드,향료,토코페롤,리날룰,하이드록시시트로넬알,시트로넬올,제라니올,벤질살리실레이트"
셀퓨전씨 아쿠아티카 썬 스프레이,셀퓨전씨,suncare,sun_spray,A000000232770,7,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232770&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=8,"정제수, 에틸헥실팔미테이트, 에칠헥실살리실레이트, 프로판다이올, 페닐벤즈이미다졸설포닉애씨드, 1,2-헥산다이올, 부틸옥틸살리실레이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 호모살레이트, 나이아신아마이드, 트로메타민, 메틸메타크릴레이트크로스폴리머, 아데노신, 테레프탈릴리덴디캠퍼설포닉애씨드, 알란토인, 세라마이드엔피, 워터민트추출물, 글리세린, 달맞이꽃오일, 피토스핑고신, 소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 부틸렌글라이콜, 하이드로제네이티드레시틴, 마이크로크리스탈린셀룰로오스, 브이피/헥사데센코폴리머, 포타슘세틸포스페이트, C14-22알코올, 셀룰로오스검, 폴리에스터-5, C12-20알킬글루코사이드, 다이소듐이디티에이, 향료"
닥터아토 쿨링선스프레이,닥터아토,suncare,sun_spray,A000000181334,8,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000181334&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=10,"디메칠에텔,정제수,변성알코올,에칠헥실메톡시신나메이트,에칠헥실살리실레이트,호모살레이트,부틸메톡시디벤조일메탄,페닐벤즈이미다졸설포닉애씨드,부틸옥틸살리실레이트,디메치콘,옥토크릴렌,비스-에칠헥실옥시페놀메톡시페닐트리아진,아미노메칠프로판올,서양유채싹추출물,두송싹추출물,글리세린,카프릴릴메치콘,부틸렌글라이콜,글리세릴카프릴레이트,향료"
식물나라 제주알로에 쿨링 선 스프레이,식물나라,suncare,sun_spray,A000000221880,9,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000221880&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=11,"정제수,다이부틸아디페이트,다이실록세인,변성알코올,다이프로필렌글라이콜,테레프탈릴리덴디캠퍼설포닉애씨드,디에칠아미노하이드록시벤조일헥실벤조에이트,트로메타민,에칠헥실트리아존,페닐벤즈이미다졸설포닉애씨드,부틸옥틸살리실레이트,비스-에칠헥실옥시페놀메톡시페닐트리아진,폴리메틸실세스퀴옥세인,알로에베라잎추출물,다시마추출물,당느릅나무뿌리추출물,제비꽃꽃추출물,참마뿌리추출물,다이카프릴릴카보네이트,1,2-헥산다이올,라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,에틸헥실글리세린,메틸다이아이소프로필프로피온아마이드,토코페롤,부틸렌글라이콜,글리세린,향료,리모넨,헥실신남알,리날룰,시트로넬올,제라니올"
식물나라 가벼운 수분 선 미스트,식물나라,suncare,sun_spray,A000000247087,10,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000247087&dispCatNo=100000100110005&trackingCd=Cat100000100110005_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EC%84%A0%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4/%EC%84%A0%ED%8C%A8%EC%B9%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=12,"정제수, 에칠헥실살리실레이트, 페닐벤즈이미다졸설포닉애씨드, 트로메타민, 나이아신아마이드, 디에칠아미노하이드록시벤조일헥실벤조에이트, 부틸옥틸살리실레이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 호모살레이트, 아이소헥사데칸, 폴리에스터-5, 테레프탈릴리덴디캠퍼설포닉애씨드, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 1,2-헥산다이올, 하이드록시아세토페논, 마이크로크리스탈린셀룰로오스, 알로에베라잎수, 부틸렌글라이콜, 셀룰로오스검, 아데노신, 알로에베라잎즙, 다이소듐이디티에이, 실리카, 알로에베라꽃추출물, 알로에베라잎추출물, 다이프로필렌글라이콜, 옥틸도데칸올 , 폴리글리세릴-10라우레이트, 포스파티딜콜린, 글라이코리피드, 하이드로제네이티드레시틴, 병풀추출물, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 펜틸렌글라이콜, 마데카소사이드, 소듐하이알루로네이트, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 포타슘하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트"
